          Energy                up                   down
         -1.97500000         34.63161475         34.63323856
         -1.97200000         40.10735860         40.10783356
         -1.96900000         37.34066181         37.34112229
         -1.96600000         34.86300527         34.86345649
         -1.96300000         32.38534873         32.38579069
         -1.96000000         29.90769218         29.90812490
         -1.95700000         27.43003564         27.43045910
         -1.95400000         24.95237910         24.95279330
         -1.95100000         29.58240223         29.58293493
         -1.94800000         26.31643807         26.31681702
         -1.94500000         25.56970663         25.56980008
         -1.94200000         24.94290059         24.94299415
         -1.93900000         24.31609455         24.31618823
         -1.93600000         23.68928851         23.68938230
         -1.93300000         23.06248247         23.06257638
         -1.93000000         22.43567644         22.43577045
         -1.92700000         21.80887040         21.80896453
         -1.92400000         21.18206436         21.18215860
         -1.92100000         20.55525832         20.55535268
         -1.91800000         19.92845228         19.92854675
         -1.91500000         26.21633832         26.21495728
         -1.91200000         34.41220226         34.41086161
         -1.90900000         42.60806621         42.60676594
         -1.90600000         27.36093931         27.36087919
         -1.90300000         40.74602755         40.74636229
         -1.90000000         38.27960309         38.27995194
         -1.89700000         36.33218852         36.33241701
         -1.89400000         48.45344225         48.45428982
         -1.89100000         43.53396599         43.53480823
         -1.88800000         38.61448972         38.61532663
         -1.88500000         33.69501346         33.69584504
         -1.88200000         28.77553720         28.77636344
         -1.87900000         24.10629931         24.10665939
         -1.87600000         21.86812233         21.86846590
         -1.87300000         20.42750853         20.42738242
         -1.87000000         67.89643769         67.88345234
         -1.86700000         14.21711367         14.21569022
         -1.86400000         24.40092238         24.39947264
         -1.86100000         34.58473109         34.58325506
